"election_type","district_raw","district_id","major_id","party_num","party_id","name_ka","party_name","smd_code"
"council_smd",12,1208,1208,"42","independent","ნათელა ახალაური","დამოუკიდებელი","12.08"
"council_smd",12,1208,1208,"5","unm","ოთარი დათუაშვილი","ერთიანი ნაციონალური მოძრაობა","12.08"
"council_smd",12,1209,1209,"1","nonparliamentary_opposition_2014","გიორგი იმერლიშვილი","არასაპარლამენტო ოპოზიცია (კახა კუკავა, ფიქრია ჩიხრაძე)","12.09"
"council_smd",12,1209,1209,"18","georgias_way_2014","ჯიმშერი მამისაშვილი","სალომე ზურაბიშვილი - საქართველოს გზა","12.09"
"council_smd",12,1209,1209,"3","burjanadze_united_opposition_2014","ალექსანდრე სირბილაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","12.09"
"council_smd",12,1209,1209,"41","gd","ზვიადი ყვირალაშვილი","ქართული ოცნება","12.09"
"council_smd",12,1209,1209,"42","independent","ნოდარ ზაკალაშვილი","დამოუკიდებელი","12.09"
"council_smd",12,1209,1209,"5","unm","ზაქარია ღვინიაშვილი","ერთიანი ნაციონალური მოძრაობა","12.09"
"council_smd",12,1209,1209,"9","self_governance_people_2014","დავითი მაჭარაშვილი","თვითმმართველობა ხალხს!","12.09"
"council_smd",12,1210,1210,"20","labour","ბესიკი სიმონიშვილი","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია","12.10"
"council_smd",12,1210,1210,"3","burjanadze_united_opposition_2014","ლია ჩუგოშვილიი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","12.10"
"council_smd",12,1210,1210,"41","gd","ზაქრო ქაჩლიშვილი","ქართული ოცნება","12.10"
"council_smd",12,1210,1210,"5","unm","ზაქარია იაგანაშვილი","ერთიანი ნაციონალური მოძრაობა","12.10"
"council_smd",12,1210,1210,"9","self_governance_people_2014","შოთა ქიტიაშვილი","თვითმმართველობა ხალხს!","12.10"
"council_smd",12,1211,1211,"3","burjanadze_united_opposition_2014","არსენი ცანკაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","12.11"
"council_smd",12,1211,1211,"41","gd","ბადრი სონღულაშვილი","ქართული ოცნება","12.11"
"council_smd",12,1211,1211,"42","independent","ლოლა ტუსაშვილი","დამოუკიდებელი","12.11"
"council_smd",12,1211,1211,"5","unm","მამუკა არჯენიშვილი","ერთიანი ნაციონალური მოძრაობა","12.11"
"council_smd",12,1212,1212,"20","labour","ზურაბი სეფიაშვილი","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია","12.12"
"council_smd",12,1212,1212,"3","burjanadze_united_opposition_2014","გოჩა გაბიტაშვილი","ნინო ბურჯანაძე - ერთიანი ოპოზიცია","12.12"
"council_smd",12,1212,1212,"41","gd","ამური ხარტონიშვილი","ქართული ოცნება","12.12"
"council_smd",12,1212,1212,"42","independent","ელმირა ბეციაშვილი","დამოუკიდებელი","12.12"
"council_smd",12,1212,1212,"5","unm","პაატა გველუკაშვილი","ერთიანი ნაციონალური მოძრაობა","12.12"
"council_smd",12,1213,1213,"20","labour","არსენა სეფიაშვილი","შალვა ნათელაშვილი - საქართველოს ლეიბორისტული პარტია","12.13"
