"major_id","electoral_district_id","selfgov_id","majoritarian_district","party_code","party_id","party_label_ka","name_ka","first_name","last_name"
918,9,1,18,"25","ivanishvili_peoples_democrats_2010","ივანიშვილი – “სახალხო დემოკრატები”","კობა გიგიაშვილი","კობა","გიგიაშვილი"
919,9,1,19,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","გიორგი ჯანგიშერაშვილი","გიორგი","ჯანგიშერაშვილი"
919,9,1,19,"3","industry_sakartvelo","თოფაძე-მრეწველები","ლევან ბეროზაშვილი","ლევან","ბეროზაშვილი"
919,9,1,19,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","გიორგი ნემსაძე","გიორგი","ნემსაძე"
919,9,1,19,"7","national_council_2010","“ეროვნული საბჭო”","გივი ყიფშიძე","გივი","ყიფშიძე"
919,9,1,19,"8","radical_democrats_2008","სრულიად საქართველოს რადიკალ-დემოკრატთა ნაციონალური პარტია","თემურ გოგსაძე","თემურ","გოგსაძე"
919,9,1,19,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","ამბროსი ჭეიშვილი","ამბროსი","ჭეიშვილი"
919,9,1,19,"15","freedom_2010","პოლიტიკური მოძრაობა “თავისუფლება”","ნინო ღავთაძე","ნინო","ღავთაძე"
919,9,1,19,"18","solidarity_2010","პოლიტიკური მოძრაობა “სოლიდარობა”","ნაზი დოთიაშვილი","ნაზი","დოთიაშვილი"
919,9,1,19,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","მაია კვანჭახაძე","მაია","კვანჭახაძე"
919,9,1,19,"25","ivanishvili_peoples_democrats_2010","ივანიშვილი – “სახალხო დემოკრატები”","გაიოზ ჩარკვიანი","გაიოზ","ჩარკვიანი"
920,9,1,20,"2","alliance_georgia_2010","“ალიანსი საქართველოსთვის” (ი. ალასანია, ს. სუბარი, დ. უსუფაშვილი, დ. გამყრელიძე, ს. ზურაბიშვილი)","ირაკლი ანდღულაძე","ირაკლი","ანდღულაძე"
920,9,1,20,"3","industry_sakartvelo","თოფაძე-მრეწველები","ჯემალ ნათელაშვილი","ჯემალ","ნათელაშვილი"
920,9,1,20,"5","unm","“ერთიანი ნაციონალური მოძრაობა”","მამუკა გუგეშაშვილი","მამუკა","გუგეშაშვილი"
920,9,1,20,"7","national_council_2010","“ეროვნული საბჭო”","ნანა გოგიბერიძე","ნანა","გოგიბერიძე"
920,9,1,20,"8","radical_democrats_2008","სრულიად საქართველოს რადიკალ-დემოკრატთა ნაციონალური პარტია","მაყვალა როსტიაშვილი","მაყვალა","როსტიაშვილი"
920,9,1,20,"10","christian_democrats_2010","“გიორგი თარგამაძე, ინგა გრიგოლია – ქრისტიან-დემოკრატიული გაერთიანება”","მერი ტატიშვილი","მერი","ტატიშვილი"
920,9,1,20,"15","freedom_2010","პოლიტიკური მოძრაობა “თავისუფლება”","ლალი ბარძიმაშვილი","ლალი","ბარძიმაშვილი"
920,9,1,20,"21","tortladze_democratic_2010","“თორთლაძე – დემოკრატიული პარტია”","ალექსანდრე ჩოხელი","ალექსანდრე","ჩოხელი"
920,9,1,20,"25","ivanishvili_peoples_democrats_2010","ივანიშვილი – “სახალხო დემოკრატები”","თორნიკე ნიკოლეიშვილი","თორნიკე","ნიკოლეიშვილი"
